State,District,Year,Loan Category,Loans Sanctioned,Amt Sanctioned Lakh,Loans Disbursed,Amt Disbursed Lakh,Npa Count,Npa Amount Lakh
Maharashtra,Solapur,2015-16,Medium Manufacturing,41,3888.7,38,3533.7,0,0.0
Maharashtra,Solapur,2015-16,Medium Services,33,3515.4,29,2936.7,0,0.0
Maharashtra,Solapur,2016-17,Micro Manufacturing,23,142.3,22,134.5,1,4.8
Maharashtra,Solapur,2016-17,Micro Services,33,178.0,27,145.8,0,0.0
Maharashtra,Solapur,2016-17,Micro Trade,21,83.7,21,81.8,0,0.0
Maharashtra,Solapur,2016-17,Small Manufacturing,36,820.2,36,837.5,0,0.0
Maharashtra,Solapur,2016-17,Small Services,35,1007.6,31,910.3,0,0.0
Maharashtra,Solapur,2016-17,Medium Manufacturing,33,3878.1,28,3114.9,0,0.0
Maharashtra,Solapur,2016-17,Medium Services,38,3521.8,32,2769.4,0,0.0
Maharashtra,Solapur,2017-18,Micro Manufacturing,21,134.1,21,131.5,0,0.0
Maharashtra,Solapur,2017-18,Micro Services,23,149.8,21,141.1,0,0.0
Maharashtra,Solapur,2017-18,Micro Trade,47,168.7,43,156.1,0,0.0
Maharashtra,Solapur,2017-18,Small Manufacturing,23,743.3,21,688.8,0,0.0
Maharashtra,Solapur,2017-18,Small Services,12,322.4,11,289.4,0,0.0
Maharashtra,Solapur,2017-18,Medium Manufacturing,18,1916.8,16,1610.4,0,0.0
Maharashtra,Solapur,2017-18,Medium Services,53,5588.3,49,5527.0,0,0.0
Maharashtra,Solapur,2018-19,Micro Manufacturing,21,142.4,20,136.1,0,0.0
Maharashtra,Solapur,2018-19,Micro Services,87,552.6,85,542.8,0,0.0
Maharashtra,Solapur,2018-19,Micro Trade,27,171.9,24,154.0,0,0.0
Maharashtra,Solapur,2018-19,Small Manufacturing,34,954.0,32,838.5,0,0.0
Maharashtra,Solapur,2018-19,Small Services,62,1348.5,54,1184.4,0,0.0
Maharashtra,Solapur,2018-19,Medium Manufacturing,42,3973.0,37,3438.2,0,0.0
Maharashtra,Solapur,2018-19,Medium Services,17,2032.6,15,1710.5,0,0.0
Maharashtra,Solapur,2019-20,Micro Manufacturing,54,302.8,45,244.6,0,0.0
Maharashtra,Solapur,2019-20,Micro Services,19,66.3,16,61.6,0,0.0
Maharashtra,Solapur,2019-20,Micro Trade,41,263.8,36,235.0,1,5.3
Maharashtra,Solapur,2019-20,Small Manufacturing,84,2048.4,79,2186.8,0,0.0
Maharashtra,Solapur,2019-20,Small Services,29,627.3,25,570.1,0,0.0
Maharashtra,Solapur,2019-20,Medium Manufacturing,35,3803.3,32,3448.9,0,0.0
Maharashtra,Solapur,2019-20,Medium Services,34,3324.3,31,3312.4,0,0.0
Maharashtra,Solapur,2020-21,Micro Manufacturing,34,229.9,25,182.3,1,7.5
Maharashtra,Solapur,2020-21,Micro Services,63,314.6,47,247.8,2,7.8
Maharashtra,Solapur,2020-21,Micro Trade,39,155.4,31,129.2,2,9.3
Maharashtra,Solapur,2020-21,Small Manufacturing,41,1125.7,33,967.0,2,69.3
Maharashtra,Solapur,2020-21,Small Services,19,509.5,15,354.2,1,23.0
Maharashtra,Solapur,2020-21,Medium Manufacturing,32,3392.8,26,2759.1,1,74.3
Maharashtra,Solapur,2020-21,Medium Services,66,5765.6,47,4731.3,2,181.7
Maharashtra,Solapur,2021-22,Micro Manufacturing,19,112.8,18,102.7,0,0.0
Maharashtra,Solapur,2021-22,Micro Services,14,59.8,12,52.1,0,0.0
Maharashtra,Solapur,2021-22,Micro Trade,49,213.0,45,185.6,0,0.0
Maharashtra,Solapur,2021-22,Small Manufacturing,36,946.4,30,749.8,0,0.0
Maharashtra,Solapur,2021-22,Small Services,61,1355.9,55,1289.1,1,23.5
Maharashtra,Solapur,2021-22,Medium Manufacturing,21,2744.2,18,2302.5,0,0.0
Maharashtra,Solapur,2021-22,Medium Services,41,3183.7,36,2934.6,1,75.7
Maharashtra,Solapur,2022-23,Micro Manufacturing,18,110.2,17,103.4,0,0.0
Maharashtra,Solapur,2022-23,Micro Services,94,418.8,86,371.2,0,0.0
Maharashtra,Solapur,2022-23,Micro Trade,27,125.4,23,105.5,0,0.0
Maharashtra,Solapur,2022-23,Small Manufacturing,43,1257.4,37,1087.7,0,0.0
Maharashtra,Solapur,2022-23,Small Services,51,1284.9,50,1192.5,0,0.0
Maharashtra,Solapur,2022-23,Medium Manufacturing,51,4683.7,47,4177.3,0,0.0
Maharashtra,Solapur,2022-23,Medium Services,31,2487.1,31,2353.2,0,0.0
Maharashtra,Solapur,2023-24,Micro Manufacturing,32,200.4,30,181.1,1,8.6
Maharashtra,Solapur,2023-24,Micro Services,46,246.9,42,227.2,0,0.0
Maharashtra,Solapur,2023-24,Micro Trade,87,372.0,81,344.0,0,0.0
Maharashtra,Solapur,2023-24,Small Manufacturing,40,1084.9,38,1005.5,0,0.0
Maharashtra,Solapur,2023-24,Small Services,34,865.5,32,810.1,0,0.0
Maharashtra,Solapur,2023-24,Medium Manufacturing,35,4144.1,31,3606.2,0,0.0
Maharashtra,Solapur,2023-24,Medium Services,35,2668.3,32,2236.4,0,0.0
Maharashtra,Solapur,2024-25,Micro Manufacturing,44,246.4,44,244.4,0,0.0
Maharashtra,Solapur,2024-25,Micro Services,40,198.0,36,161.8,0,0.0
Maharashtra,Solapur,2024-25,Micro Trade,17,93.7,15,80.5,0,0.0
Maharashtra,Solapur,2024-25,Small Manufacturing,54,1337.3,48,1188.4,0,0.0
Maharashtra,Solapur,2024-25,Small Services,23,520.9,21,465.8,0,0.0
Maharashtra,Solapur,2024-25,Medium Manufacturing,33,3007.1,30,2597.1,0,0.0
Maharashtra,Solapur,2024-25,Medium Services,38,3184.4,35,2832.2,0,0.0
Maharashtra,Thane,2015-16,Micro Manufacturing,46,370.9,42,333.2,2,13.2
Maharashtra,Thane,2015-16,Micro Services,35,150.4,29,116.6,2,9.2
Maharashtra,Thane,2015-16,Micro Trade,56,313.0,47,278.8,2,12.4
Maharashtra,Thane,2015-16,Small Manufacturing,62,1703.8,56,1506.7,2,46.2
Maharashtra,Thane,2015-16,Small Services,41,689.2,37,680.8,1,21.0
Maharashtra,Thane,2015-16,Medium Manufacturing,133,13777.6,115,12128.8,4,493.6
Maharashtra,Thane,2015-16,Medium Services,47,5694.3,42,5053.9,1,150.1
Maharashtra,Thane,2016-17,Micro Manufacturing,282,1722.8,241,1494.3,13,72.6
Maharashtra,Thane,2016-17,Micro Services,44,268.9,42,261.6,2,12.1
Maharashtra,Thane,2016-17,Micro Trade,44,233.9,40,234.3,1,6.5
Maharashtra,Thane,2016-17,Small Manufacturing,47,1519.4,45,1396.5,2,43.8
Maharashtra,Thane,2016-17,Small Services,107,2525.8,99,2465.9,4,108.7
Maharashtra,Thane,2016-17,Medium Manufacturing,48,4693.1,43,4399.6,2,215.1
Maharashtra,Thane,2016-17,Medium Services,23,1684.3,21,1506.4,1,85.7
Maharashtra,Thane,2017-18,Micro Manufacturing,93,445.8,81,396.1,4,17.0
Maharashtra,Thane,2017-18,Micro Services,140,500.9,125,413.3,4,15.3
Maharashtra,Thane,2017-18,Micro Trade,70,275.7,60,253.1,3,12.6
Maharashtra,Thane,2017-18,Small Manufacturing,38,805.0,33,686.6,2,35.7
Maharashtra,Thane,2017-18,Small Services,73,1546.2,62,1448.7,2,31.9
Maharashtra,Thane,2017-18,Medium Manufacturing,116,13746.3,110,12763.0,3,352.8
Maharashtra,Thane,2017-18,Medium Services,91,7488.0,79,6615.8,2,219.1
Maharashtra,Thane,2018-19,Micro Manufacturing,139,990.5,118,843.6,4,25.1
Maharashtra,Thane,2018-19,Micro Services,213,1252.8,194,1233.0,11,63.1
Maharashtra,Thane,2018-19,Micro Trade,41,127.6,34,115.6,1,3.9
Maharashtra,Thane,2018-19,Small Manufacturing,114,3123.2,99,2777.5,6,178.5
Maharashtra,Thane,2018-19,Small Services,41,673.2,37,599.4,1,20.3
Maharashtra,Thane,2018-19,Medium Manufacturing,70,8346.1,66,7355.5,2,187.7
Maharashtra,Thane,2018-19,Medium Services,128,13936.2,116,12875.7,4,498.8
Maharashtra,Thane,2019-20,Micro Manufacturing,60,268.2,56,256.9,3,15.3
Maharashtra,Thane,2019-20,Micro Services,54,229.1,51,206.2,2,6.6
Maharashtra,Thane,2019-20,Micro Trade,190,691.3,176,612.8,9,35.2
Maharashtra,Thane,2019-20,Small Manufacturing,115,3987.6,114,3273.0,4,102.8
Maharashtra,Thane,2019-20,Small Services,158,4070.5,130,3341.0,4,115.0
Maharashtra,Thane,2019-20,Medium Manufacturing,174,16313.2,157,13978.9,4,450.9
Maharashtra,Thane,2019-20,Medium Services,170,13114.7,163,11796.4,6,354.2
Maharashtra,Thane,2020-21,Micro Manufacturing,76,447.9,50,291.3,4,18.5
Maharashtra,Thane,2020-21,Micro Services,58,340.1,44,252.3,3,14.7
Maharashtra,Thane,2020-21,Micro Trade,71,305.0,51,212.8,4,22.3
Maharashtra,Thane,2020-21,Small Manufacturing,148,4150.0,116,3505.7,11,282.3
Maharashtra,Thane,2020-21,Small Services,90,1891.3,72,1350.7,4,81.5
Maharashtra,Thane,2020-21,Medium Manufacturing,84,9996.4,61,6750.9,5,388.1
Maharashtra,Thane,2020-21,Medium Services,42,4287.8,31,3122.2,2,179.6
Maharashtra,Thane,2021-22,Micro Manufacturing,109,700.4,91,588.2,8,43.9
Maharashtra,Thane,2021-22,Micro Services,120,573.7,108,536.6,7,38.9
Maharashtra,Thane,2021-22,Micro Trade,58,240.3,55,216.7,4,19.1
Maharashtra,Thane,2021-22,Small Manufacturing,142,3662.8,126,3299.2,6,131.8
Maharashtra,Thane,2021-22,Small Services,76,2004.9,63,1696.6,4,152.0
Maharashtra,Thane,2021-22,Medium Manufacturing,279,26531.6,260,24051.0,15,1110.4
Maharashtra,Thane,2021-22,Medium Services,119,14032.9,100,12391.3,6,974.4
Maharashtra,Thane,2022-23,Micro Manufacturing,132,817.9,124,856.2,6,44.7
Maharashtra,Thane,2022-23,Micro Services,135,563.5,117,463.2,6,22.7
Maharashtra,Thane,2022-23,Micro Trade,101,489.9,87,417.8,5,24.8
Maharashtra,Thane,2022-23,Small Manufacturing,182,3922.5,166,3583.8,7,116.5
Maharashtra,Thane,2022-23,Small Services,88,1622.4,77,1575.4,3,50.4
Maharashtra,Thane,2022-23,Medium Manufacturing,60,5848.8,53,5378.7,2,234.3
Maharashtra,Thane,2022-23,Medium Services,203,20303.9,192,21835.4,7,805.2
Maharashtra,Thane,2023-24,Micro Manufacturing,124,697.9,106,554.2,8,36.0
Maharashtra,Thane,2023-24,Micro Services,187,950.2,168,866.5,8,27.9
Maharashtra,Thane,2023-24,Micro Trade,138,693.0,129,618.9,6,24.1
Maharashtra,Thane,2023-24,Small Manufacturing,29,622.4,24,550.6,1,16.3
Maharashtra,Thane,2023-24,Small Services,188,4760.6,175,4454.0,7,148.9
Maharashtra,Thane,2023-24,Medium Manufacturing,161,18015.2,129,13995.1,4,313.8
Maharashtra,Thane,2023-24,Medium Services,105,8262.1,85,7105.6,3,225.3
Maharashtra,Thane,2024-25,Micro Manufacturing,213,1610.1,180,1452.7,10,94.3
Maharashtra,Thane,2024-25,Micro Services,276,1958.7,259,1911.7,10,66.6
Maharashtra,Thane,2024-25,Micro Trade,208,850.4,202,802.7,13,59.4
Maharashtra,Thane,2024-25,Small Manufacturing,129,3024.4,108,2613.0,6,108.5
Maharashtra,Thane,2024-25,Small Services,211,5038.1,205,5110.1,9,240.6
Maharashtra,Thane,2024-25,Medium Manufacturing,165,17664.5,143,15270.3,4,393.5
Maharashtra,Thane,2024-25,Medium Services,213,16786.0,191,14043.8,6,579.0
Maharashtra,Wardha,2015-16,Micro Manufacturing,36,208.2,32,186.7,0,0.0
Maharashtra,Wardha,2015-16,Micro Services,26,146.0,26,141.1,0,0.0
Maharashtra,Wardha,2015-16,Micro Trade,40,196.5,38,173.4,0,0.0
Maharashtra,Wardha,2015-16,Small Manufacturing,83,2368.4,71,2188.0,0,0.0
Maharashtra,Wardha,2015-16,Small Services,78,1521.9,67,1340.2,0,0.0
Maharashtra,Wardha,2015-16,Medium Manufacturing,36,4611.4,28,3757.6,0,0.0
Maharashtra,Wardha,2015-16,Medium Services,36,2978.2,33,2920.3,0,0.0
Maharashtra,Wardha,2016-17,Micro Manufacturing,42,254.4,37,212.6,0,0.0
Maharashtra,Wardha,2016-17,Micro Services,66,306.4,65,276.6,0,0.0
Maharashtra,Wardha,2016-17,Micro Trade,87,341.6,82,339.1,0,0.0
Maharashtra,Wardha,2016-17,Small Manufacturing,13,373.5,11,326.5,0,0.0
Maharashtra,Wardha,2016-17,Small Services,22,504.4,19,426.6,0,0.0
Maharashtra,Wardha,2016-17,Medium Manufacturing,17,1820.2,15,1496.2,0,0.0
Maharashtra,Wardha,2016-17,Medium Services,52,5663.0,46,5309.8,0,0.0
Maharashtra,Wardha,2017-18,Micro Manufacturing,58,293.6,53,269.8,0,0.0
Maharashtra,Wardha,2017-18,Micro Services,43,183.3,39,157.9,0,0.0
Maharashtra,Wardha,2017-18,Micro Trade,92,311.8,87,315.9,0,0.0
Maharashtra,Wardha,2017-18,Small Manufacturing,35,806.5,34,782.9,0,0.0
Maharashtra,Wardha,2017-18,Small Services,46,839.8,45,846.0,0,0.0
Maharashtra,Wardha,2017-18,Medium Manufacturing,67,7522.9,64,7426.7,0,0.0
Maharashtra,Wardha,2017-18,Medium Services,67,6056.3,56,5204.3,0,0.0
Maharashtra,Wardha,2018-19,Micro Manufacturing,32,183.8,27,169.7,0,0.0
Maharashtra,Wardha,2018-19,Micro Services,40,200.1,34,169.5,0,0.0
Maharashtra,Wardha,2018-19,Micro Trade,91,451.0,90,447.1,0,0.0
Maharashtra,Wardha,2018-19,Small Manufacturing,35,1010.0,31,967.3,0,0.0
Maharashtra,Wardha,2018-19,Small Services,26,764.5,24,675.5,0,0.0
Maharashtra,Wardha,2018-19,Medium Manufacturing,20,1905.1,18,1671.8,0,0.0
Maharashtra,Wardha,2018-19,Medium Services,38,3423.8,33,2978.0,0,0.0
Maharashtra,Wardha,2019-20,Micro Manufacturing,17,86.1,14,72.8,0,0.0
Maharashtra,Wardha,2019-20,Micro Services,66,335.1,58,299.1,0,0.0
Maharashtra,Wardha,2019-20,Micro Trade,44,184.2,38,157.8,0,0.0
Maharashtra,Wardha,2019-20,Small Manufacturing,49,1252.6,44,1247.3,0,0.0
Maharashtra,Wardha,2019-20,Small Services,40,873.3,38,735.4,0,0.0
Maharashtra,Wardha,2019-20,Medium Manufacturing,47,5370.3,45,5216.5,0,0.0
Maharashtra,Wardha,2019-20,Medium Services,28,2603.9,26,2559.7,0,0.0
Maharashtra,Wardha,2020-21,Micro Manufacturing,39,216.4,28,151.4,1,4.4
Maharashtra,Wardha,2020-21,Micro Services,17,95.4,12,65.1,0,0.0
Maharashtra,Wardha,2020-21,Micro Trade,42,194.9,29,136.1,1,3.8
Maharashtra,Wardha,2020-21,Small Manufacturing,31,781.0,21,536.8,0,0.0
Maharashtra,Wardha,2020-21,Small Services,14,345.9,11,286.0,0,0.0
Maharashtra,Wardha,2020-21,Medium Manufacturing,60,6483.2,49,5019.2,1,89.4
Maharashtra,Wardha,2020-21,Medium Services,35,3521.7,26,2569.4,1,93.4
Maharashtra,Wardha,2021-22,Micro Manufacturing,47,305.2,43,287.4,0,0.0
Maharashtra,Wardha,2021-22,Micro Services,46,258.5,46,228.6,0,0.0
Maharashtra,Wardha,2021-22,Micro Trade,41,148.5,36,132.6,1,2.4
Maharashtra,Wardha,2021-22,Small Manufacturing,67,2079.6,60,1798.4,1,27.9
Maharashtra,Wardha,2021-22,Small Services,53,1216.6,50,1139.6,0,0.0
Maharashtra,Wardha,2021-22,Medium Manufacturing,25,2186.4,23,2052.6,0,0.0
Maharashtra,Wardha,2021-22,Medium Services,45,4630.5,38,4347.8,0,0.0
Maharashtra,Wardha,2022-23,Micro Manufacturing,108,650.5,103,611.3,1,4.4
Maharashtra,Wardha,2022-23,Micro Services,35,215.2,31,188.8,0,0.0
Maharashtra,Wardha,2022-23,Micro Trade,36,141.2,31,118.4,0,0.0
Maharashtra,Wardha,2022-23,Small Manufacturing,29,899.9,25,781.4,0,0.0
Maharashtra,Wardha,2022-23,Small Services,90,1778.8,84,1562.1,0,0.0
Maharashtra,Wardha,2022-23,Medium Manufacturing,45,4384.2,41,4036.8,0,0.0
Maharashtra,Wardha,2022-23,Medium Services,52,5933.7,44,4942.2,0,0.0
Maharashtra,Wardha,2023-24,Micro Manufacturing,71,420.5,64,382.7,0,0.0
Maharashtra,Wardha,2023-24,Micro Services,60,281.3,55,269.8,0,0.0
Maharashtra,Wardha,2023-24,Micro Trade,64,286.5,61,286.2,0,0.0
Maharashtra,Wardha,2023-24,Small Manufacturing,66,1580.7,57,1423.3,0,0.0
Maharashtra,Wardha,2023-24,Small Services,123,3148.9,115,2910.1,0,0.0
Maharashtra,Wardha,2023-24,Medium Manufacturing,31,3347.6,28,3009.6,0,0.0
Maharashtra,Wardha,2023-24,Medium Services,21,2015.8,17,1693.2,0,0.0
Maharashtra,Wardha,2024-25,Micro Manufacturing,66,445.6,63,394.7,0,0.0
Maharashtra,Wardha,2024-25,Micro Services,48,231.0,45,229.5,0,0.0
Maharashtra,Wardha,2024-25,Micro Trade,78,312.8,74,267.6,0,0.0
Maharashtra,Wardha,2024-25,Small Manufacturing,97,2596.1,80,2199.6,0,0.0
Maharashtra,Wardha,2024-25,Small Services,96,2199.5,84,1971.9,0,0.0
Maharashtra,Wardha,2024-25,Medium Manufacturing,73,7673.9,64,6266.1,0,0.0
Maharashtra,Wardha,2024-25,Medium Services,81,7352.5,73,6986.3,0,0.0
Maharashtra,Washim,2015-16,Micro Manufacturing,55,311.5,54,292.5,2,10.7
Maharashtra,Washim,2015-16,Micro Services,57,311.7,56,322.7,2,14.5
Maharashtra,Washim,2015-16,Micro Trade,39,149.0,38,146.6,1,5.7
Maharashtra,Washim,2015-16,Small Manufacturing,53,1633.9,44,1452.3,1,46.7
Maharashtra,Washim,2015-16,Small Services,29,530.8,28,470.8,1,14.7
Maharashtra,Washim,2015-16,Medium Manufacturing,86,8822.7,78,7364.1,2,253.2
Maharashtra,Washim,2015-16,Medium Services,111,12490.0,110,12495.4,3,309.7
Maharashtra,Washim,2016-17,Micro Manufacturing,24,157.1,22,147.7,1,5.4
Maharashtra,Washim,2016-17,Micro Services,39,226.2,32,181.9,2,9.5
Maharashtra,Washim,2016-17,Micro Trade,41,149.8,35,146.6,1,4.6
Maharashtra,Washim,2016-17,Small Manufacturing,51,1308.5,47,1074.9,2,40.4
Maharashtra,Washim,2016-17,Small Services,23,441.4,19,362.8,1,16.8
Maharashtra,Washim,2016-17,Medium Manufacturing,35,4782.2,31,4340.6,1,154.0
Maharashtra,Washim,2016-17,Medium Services,40,3580.2,33,2976.3,1,101.7
Maharashtra,Washim,2017-18,Micro Manufacturing,88,425.1,80,372.0,5,22.3
Maharashtra,Washim,2017-18,Micro Services,81,361.4,72,294.2,3,8.7
Maharashtra,Washim,2017-18,Micro Trade,44,224.3,40,184.0,1,5.9
Maharashtra,Washim,2017-18,Small Manufacturing,58,1565.0,49,1356.8,1,23.0
Maharashtra,Washim,2017-18,Small Services,39,950.1,34,822.9,1,19.0
Maharashtra,Washim,2017-18,Medium Manufacturing,38,4221.9,34,4042.1,1,96.8
Maharashtra,Washim,2017-18,Medium Services,60,4929.3,51,4576.9,2,172.4
Maharashtra,Washim,2018-19,Micro Manufacturing,36,247.1,35,253.4,2,15.8
Maharashtra,Washim,2018-19,Micro Services,22,103.3,20,93.8,1,4.5
Maharashtra,Washim,2018-19,Micro Trade,26,88.9,23,81.2,1,5.2
Maharashtra,Washim,2018-19,Small Manufacturing,73,2184.3,69,1859.7,1,29.1
Maharashtra,Washim,2018-19,Small Services,93,1580.6,76,1339.3,2,36.5
Maharashtra,Washim,2018-19,Medium Manufacturing,37,3554.1,32,3084.4,1,72.2
Maharashtra,Washim,2018-19,Medium Services,38,4436.2,32,3773.2,1,94.8
Maharashtra,Washim,2019-20,Micro Manufacturing,42,252.0,38,225.0,2,10.6
Maharashtra,Washim,2019-20,Micro Services,29,193.6,26,166.8,1,4.6
Maharashtra,Washim,2019-20,Micro Trade,58,201.2,46,153.8,1,4.9
Maharashtra,Washim,2019-20,Small Manufacturing,37,970.8,33,870.6,1,31.1
Maharashtra,Washim,2019-20,Small Services,81,1740.1,74,1686.3,2,42.0
Maharashtra,Washim,2019-20,Medium Manufacturing,38,3673.6,35,3611.0,1,117.0
Maharashtra,Washim,2019-20,Medium Services,84,9341.4,79,8940.7,2,195.7
Maharashtra,Washim,2020-21,Micro Manufacturing,42,270.5,29,194.7,2,15.9
Maharashtra,Washim,2020-21,Micro Services,35,187.0,28,153.6,2,14.8
Maharashtra,Washim,2020-21,Micro Trade,34,136.5,27,103.0,2,6.7
Maharashtra,Washim,2020-21,Small Manufacturing,38,958.6,29,645.4,3,67.8
Maharashtra,Washim,2020-21,Small Services,26,697.0,18,467.6,1,22.5
Maharashtra,Washim,2020-21,Medium Manufacturing,30,3612.9,24,3056.7,2,220.4
Maharashtra,Washim,2020-21,Medium Services,47,3792.0,34,2577.8,3,293.3
Maharashtra,Washim,2021-22,Micro Manufacturing,159,1078.9,147,973.0,11,79.5
Maharashtra,Washim,2021-22,Micro Services,27,137.5,22,116.7,2,10.0
Maharashtra,Washim,2021-22,Micro Trade,35,211.4,32,199.3,2,15.2
Maharashtra,Washim,2021-22,Small Manufacturing,73,1984.7,60,1579.9,3,98.5
Maharashtra,Washim,2021-22,Small Services,111,2361.4,110,2403.3,6,139.5
Maharashtra,Washim,2021-22,Medium Manufacturing,76,8506.3,69,8088.5,4,476.1
Maharashtra,Washim,2021-22,Medium Services,50,4008.8,44,3766.0,2,207.6
Maharashtra,Washim,2022-23,Micro Manufacturing,43,271.3,40,275.1,1,8.5
Maharashtra,Washim,2022-23,Micro Services,64,325.0,52,243.8,2,12.7
Maharashtra,Washim,2022-23,Micro Trade,68,385.9,52,270.2,1,6.5
Maharashtra,Washim,2022-23,Small Manufacturing,79,2221.0,75,2083.1,3,115.6
Maharashtra,Washim,2022-23,Small Services,25,615.7,23,545.2,0,0.0
Maharashtra,Washim,2022-23,Medium Manufacturing,70,8541.2,68,8318.0,2,399.4
Maharashtra,Washim,2022-23,Medium Services,71,5889.0,66,5393.1,2,133.1
Maharashtra,Washim,2023-24,Micro Manufacturing,74,551.0,68,528.9,3,31.6
Maharashtra,Washim,2023-24,Micro Services,44,202.0,40,186.3,1,4.9
Maharashtra,Washim,2023-24,Micro Trade,22,115.7,19,90.3,1,4.9
Maharashtra,Washim,2023-24,Small Manufacturing,83,3077.3,79,3126.4,3,185.3
Maharashtra,Washim,2023-24,Small Services,82,1475.5,68,1270.6,2,39.0
Maharashtra,Washim,2023-24,Medium Manufacturing,88,9240.6,74,7399.8,2,221.7
Maharashtra,Washim,2023-24,Medium Services,34,4202.7,32,3988.3,1,128.1
Maharashtra,Washim,2024-25,Micro Manufacturing,82,505.4,80,524.5,3,17.2
Maharashtra,Washim,2024-25,Micro Services,44,221.8,39,204.2,2,11.3
Maharashtra,Washim,2024-25,Micro Trade,49,184.0,44,167.4,1,3.8
Maharashtra,Washim,2024-25,Small Manufacturing,128,3376.4,114,3147.1,5,160.4
Maharashtra,Washim,2024-25,Small Services,33,908.5,29,772.4,1,24.2
Maharashtra,Washim,2024-25,Medium Manufacturing,79,7336.1,71,6066.9,2,157.2
Maharashtra,Washim,2024-25,Medium Services,76,6301.2,69,5517.3,1,81.9
Maharashtra,Yavatmal,2015-16,Micro Manufacturing,43,299.9,39,272.7,0,0.0
Maharashtra,Yavatmal,2015-16,Micro Services,46,202.4,44,177.0,0,0.0
Maharashtra,Yavatmal,2015-16,Micro Trade,34,133.1,33,121.0,0,0.0
Maharashtra,Yavatmal,2015-16,Small Manufacturing,25,844.3,22,714.9,0,0.0
Maharashtra,Yavatmal,2015-16,Small Services,56,859.6,48,757.8,0,0.0
Maharashtra,Yavatmal,2015-16,Medium Manufacturing,74,7162.0,68,6329.2,0,0.0
Maharashtra,Yavatmal,2015-16,Medium Services,71,8004.9,65,7411.3,0,0.0
Maharashtra,Yavatmal,2016-17,Micro Manufacturing,111,692.6,102,693.6,0,0.0
Maharashtra,Yavatmal,2016-17,Micro Services,77,376.4,62,330.9,0,0.0
Maharashtra,Yavatmal,2016-17,Micro Trade,37,160.1,33,147.1,0,0.0
Maharashtra,Yavatmal,2016-17,Small Manufacturing,84,2153.7,72,1923.0,0,0.0
Maharashtra,Yavatmal,2016-17,Small Services,44,976.9,41,894.3,0,0.0
Maharashtra,Yavatmal,2016-17,Medium Manufacturing,63,9228.8,58,8910.6,0,0.0
Maharashtra,Yavatmal,2016-17,Medium Services,107,9584.2,88,7424.0,0,0.0
Maharashtra,Yavatmal,2017-18,Micro Manufacturing,31,235.9,28,222.0,0,0.0
Maharashtra,Yavatmal,2017-18,Micro Services,90,418.9,85,411.2,0,0.0
Maharashtra,Yavatmal,2017-18,Micro Trade,51,250.9,45,207.9,0,0.0
Maharashtra,Yavatmal,2017-18,Small Manufacturing,53,1430.5,48,1315.7,0,0.0
Maharashtra,Yavatmal,2017-18,Small Services,130,2801.0,122,2556.2,0,0.0
Maharashtra,Yavatmal,2017-18,Medium Manufacturing,44,4294.5,41,4219.4,0,0.0
Maharashtra,Yavatmal,2017-18,Medium Services,59,5055.1,51,4153.1,0,0.0
Maharashtra,Yavatmal,2018-19,Micro Manufacturing,58,353.8,49,315.8,0,0.0
Maharashtra,Yavatmal,2018-19,Micro Services,196,1059.9,159,844.4,0,0.0
Maharashtra,Yavatmal,2018-19,Micro Trade,39,170.4,37,171.8,0,0.0
Maharashtra,Yavatmal,2018-19,Small Manufacturing,76,2309.1,70,2031.4,0,0.0
Maharashtra,Yavatmal,2018-19,Small Services,218,4505.9,194,3771.2,0,0.0
Maharashtra,Yavatmal,2018-19,Medium Manufacturing,185,19375.1,165,18005.5,0,0.0
Maharashtra,Yavatmal,2018-19,Medium Services,103,8860.0,87,7029.9,0,0.0
Maharashtra,Yavatmal,2019-20,Micro Manufacturing,43,274.9,41,276.1,0,0.0
Maharashtra,Yavatmal,2019-20,Micro Services,102,453.4,99,450.6,0,0.0
Maharashtra,Yavatmal,2019-20,Micro Trade,101,537.3,80,432.6,0,0.0
Maharashtra,Yavatmal,2019-20,Small Manufacturing,75,2418.4,66,2036.1,0,0.0
Maharashtra,Yavatmal,2019-20,Small Services,120,2055.1,110,1985.8,0,0.0
Maharashtra,Yavatmal,2019-20,Medium Manufacturing,180,16870.2,161,14277.1,0,0.0
Maharashtra,Yavatmal,2019-20,Medium Services,97,11191.8,86,9991.7,0,0.0
Maharashtra,Yavatmal,2020-21,Micro Manufacturing,59,351.4,44,280.7,0,0.0
Maharashtra,Yavatmal,2020-21,Micro Services,129,659.8,95,472.9,2,7.2
Maharashtra,Yavatmal,2020-21,Micro Trade,137,621.0,108,481.3,1,4.7
Maharashtra,Yavatmal,2020-21,Small Manufacturing,88,3154.0,69,2535.8,1,43.0
Maharashtra,Yavatmal,2020-21,Small Services,60,1417.7,46,1030.2,1,19.0
Maharashtra,Yavatmal,2020-21,Medium Manufacturing,247,29020.6,194,21003.3,3,262.5
Maharashtra,Yavatmal,2020-21,Medium Services,24,2217.4,16,1519.0,0,0.0
Maharashtra,Yavatmal,2021-22,Micro Manufacturing,80,493.5,77,455.6,0,0.0
Maharashtra,Yavatmal,2021-22,Micro Services,78,350.8,66,299.7,0,0.0
Maharashtra,Yavatmal,2021-22,Micro Trade,119,611.8,108,531.7,0,0.0
